Date,Portfolio_Value,Portfolio_Return,Number_of_Holdings,Volatility_Annualized,Sector_Communication,Sector_Consumer Discretionary,Sector_Consumer Staples,Sector_Energy,Sector_Financials,Sector_Healthcare,Sector_Industrials,Sector_Materials,Sector_Technology
2015-12-31,1106722.9707665443,-0.002414954110673712,20,0.13072065752672557,0.11928729867181849,0.1489026292593822,0.07933067206156776,0.0814201026998214,0.09089192499714105,0.15636947983743826,0.07955318649009331,0.061688109755776585,0.18255659622696097
2016-01-31,1019757.1278321743,-0.07750341619505922,20,0.15548465803118006,0.124154257459819,0.15014582663199025,0.08896659552660313,0.08908437274730681,0.08477968404422372,0.1612023266255931,0.07852152968778295,0.05908562515183977,0.1640597821248413
2016-02-29,1037762.935272932,0.03623926831919791,20,0.14292503560553896,0.12818472481143306,0.14021202598156016,0.09190891150146102,0.08933135820883069,0.07837401208341056,0.15722690334567296,0.0817337892461193,0.0671949675660051,0.16583330725550716
2016-03-31,1134974.7554488182,0.09923074748703013,20,0.17328068610522637,0.12240878077274907,0.13483692814282489,0.08782960004298644,0.08368848529404713,0.0740093475046815,0.15121239971026637,0.08665415624835494,0.07737596177001885,0.18198434051407078
2016-04-30,1193080.169832468,0.059554211232482154,20,0.18000327730183835,0.12063670023677374,0.13269063233742,0.0810835530032812,0.08655926386728312,0.07494417655204798,0.14805464132282578,0.08408905959760896,0.08536643561222207,0.18657553747053712
2016-05-31,1226099.5102095604,0.007397429852134873,20,0.18002040709989797,0.11484882769492333,0.13530085417209559,0.07524321118074435,0.08424376269254276,0.07235213339599214,0.1456504015307666,0.0789945538560407,0.07462985233955746,0.21873640313733705
2016-06-30,1241698.277454853,0.01583469563374834,20,0.18010074904954906,0.11036811887372007,0.13487879799019656,0.07599951054748859,0.0859319797610319,0.06714674043110236,0.15052809533996925,0.07667744730797141,0.07509363499210614,0.22337567475641376
2016-07-31,1397287.9494738579,0.11703380016476732,20,0.20732177746051197,0.1062583170042042,0.12499506573714511,0.07031388606949089,0.07390490522054825,0.06503506093774179,0.16557955659330922,0.07395048617626879,0.0743189111972994,0.24564381106399233
2016-08-31,1402636.9872717857,-0.009491885450756575,20,0.1962787458344114,0.1092016003064221,0.12421028368156065,0.06727261271525657,0.07417117324839956,0.07079791092710465,0.16006887093392114,0.07392997489199521,0.06387196071412021,0.2564756125812199
2016-09-30,1427741.866853714,-0.002600756346308884,20,0.18936081682971134,0.11017062862036128,0.1270477053195481,0.06562732595431703,0.07142904729532379,0.06784701516204186,0.15753831969659363,0.07793147451294581,0.06507099341970643,0.25733749001916206
2016-10-31,1430696.0824084282,-0.0032313766982367356,20,0.1816399851881264,0.11129053504297148,0.1212291166083164,0.06460988154820785,0.06959686264927442,0.07305891933015003,0.15453902999716504,0.07557167786481268,0.0651032251874434,0.2650007517716587
2016-11-30,1590156.9474344254,0.0884679132831284,20,0.1916304363884796,0.09583783473470833,0.10939029554417018,0.062413723166861154,0.06377684446188964,0.0810549349484536,0.14123535966658302,0.0763594394916456,0.07669359147170973,0.29323797651397876
2016-12-31,1673256.4708776474,0.06008746028855153,20,0.19122283964800965,0.0886391762544895,0.10217903165597496,0.05685263026365024,0.061952667636621064,0.0814400550779409,0.1373802669829221,0.07052695094962441,0.06730963521717843,0.33371958596159834
2017-01-31,1703395.4998426437,0.023072308419536197,20,0.1500803448412418,0.09614438360615721,0.10625958940474255,0.051694484596095144,0.057186596821968305,0.0786158961323236,0.14153530446842785,0.07125269023727462,0.0712325795744783,0.3260784751585324
2017-02-28,1791059.0260562897,0.0733636905108398,20,0.1533605590247588,0.09747348670153333,0.10400654183269031,0.048537944882159546,0.052921082886538275,0.08073449086554664,0.13923767805487422,0.06879069404693819,0.06531850307093032,0.34297957765878917
2017-03-31,1818173.115685463,0.016347184787052403,20,0.1428713215411967,0.09989807605137001,0.10666122193892567,0.04695534470543439,0.0518294621475562,0.0741139455557742,0.1375685042179523,0.06674026413335789,0.06261550522761061,0.3536176760220187
2017-04-30,1813158.8367424011,0.013863600258478135,20,0.14236112507742993,0.10497770313026077,0.11103385714940432,0.04842202567296993,0.05116005554986601,0.07395989336420528,0.13850941508369913,0.06987843712580406,0.0628639638436806,0.33919464908010993
2017-05-31,1893574.8370227814,-0.021038336999083827,20,0.1506158505949465,0.1017312061951764,0.11388002132424804,0.047633329823499396,0.0479126088389932,0.06761751754508523,0.13300905837411858,0.06870872915572698,0.0560846103108639,0.3634229184322883
2017-06-30,1935781.0671625137,0.03782426386705412,20,0.14980738424026216,0.09918189830728823,0.10621422285721652,0.04455531301063801,0.04754130297085535,0.07004870240197168,0.13366356601398013,0.07165307674003364,0.055773745913460945,0.3713681717845555
2017-07-31,2035538.1162729263,0.022010182204635284,20,0.11836266773431842,0.10407371750830748,0.09985975738441528,0.04529185352772828,0.04570437474405629,0.06909162920774524,0.1269805809815573,0.06921260581478755,0.056794641573281346,0.3829908392581213
2017-08-31,2043075.221605301,-0.0017453973702342366,20,0.11614057995384479,0.10029616559457144,0.0996494691166867,0.04413373435835306,0.04386921895716126,0.06764864286194676,0.12909922460829223,0.07108289063075297,0.055270207073621076,0.38895044679861446
2017-09-30,2085667.22843647,0.006362065165738169,20,0.1140997967512799,0.09739631544001076,0.0956565776917754,0.04485270265512849,0.046454715399293,0.07020211396996644,0.12895954281965916,0.07370152784540837,0.0538489043258127,0.38892759985294567
2017-10-31,2190656.373195648,-0.01624367445640909,20,0.11843133469285108,0.0973245690413553,0.10095315636642976,0.045371539947589634,0.04473803260482747,0.06903978441520177,0.12853414922606235,0.07392903644868934,0.05220411885856821,0.3879056130912762
2017-11-30,2206152.2839250565,0.008509201290342772,20,0.0968583063861789,0.09191918214379059,0.10658597699229165,0.04840810543360086,0.046521250943374066,0.07050712394064837,0.13410238937293587,0.07585741590894343,0.05156873669485291,0.37452981856956225
2017-12-31,2219863.627486229,0.013554606223584271,20,0.08560438340169053,0.0910938322444088,0.10525490569121564,0.050505427775459376,0.0475997955946676,0.0716466075802724,0.13069851803856736,0.08302957426168428,0.06173937843017824,0.35843196038354636
2018-01-31,2549446.512943268,0.13520065127843778,20,0.14818810797748286,0.08539476323286994,0.10692681027720999,0.04888312326798828,0.042725046869185025,0.06659552721441131,0.12028732566437363,0.07544469576473743,0.05606095896949726,0.3976817487397271
2018-02-28,2461566.812191963,-0.05261475927709599,20,0.15576348407719326,0.08860055928965557,0.11456303419158778,0.04657412692203275,0.038752213596278465,0.06811659980351717,0.1194693902329545,0.07386591074843597,0.056162357432063825,0.393895807783474
2018-03-31,2324581.191622734,-0.07724967304560136,20,0.18011582630724574,0.08955561999520685,0.11777215373603139,0.04722800778361468,0.0407655357883448,0.06929559529125354,0.12435044702955293,0.07530047770612355,0.05601648046537179,0.37971568220450047
2018-04-30,2375593.8569316864,0.04353754756480255,20,0.18398536548371594,0.0930513123537837,0.12213426697902727,0.047087869627821355,0.04447329071140378,0.06469880370129552,0.12882010109973044,0.07391915912934141,0.05214617900975899,0.37366901738783753
2018-05-31,2538329.518263817,0.07706914042431637,20,0.1929310232377401,0.09087409929707642,0.11754607012173106,0.04297623334311378,0.044685204593558445,0.05823982140810406,0.12239670605021395,0.07148288527209178,0.05209908654544785,0.39969989336866263
2018-06-30,2517407.026455879,0.028401221373032092,20,0.1920148443962696,0.09068647529457634,0.1186996473674478,0.04511308894351044,0.045506925289405496,0.056364169719569125,0.12420457676797608,0.06499467201851558,0.052308447691611935,0.4021219969073872
2018-07-31,2644158.8521356583,0.06509481446887806,20,0.19832237482749743,0.080952409061706,0.11876981243751865,0.04514445188391625,0.04309499139913114,0.057666002283069284,0.1254968366751032,0.06641799781444162,0.05111158328602725,0.4113459151590866
2018-08-31,2909951.67779541,0.10542273684190534,20,0.21431170464386962,0.07295989207157749,0.11992036148059351,0.0445902670970789,0.03802902263094529,0.051576620653089045,0.11900255974860607,0.05895776286980592,0.04195052092578005,0.4530129925225237
2018-09-30,3024371.5599241257,0.0422118202801271,20,0.2133434770270454,0.06827500475526174,0.11629518356868022,0.04266516999388064,0.038395487904959384,0.047070000000381446,0.11689396208603024,0.059636703972525136,0.04079252408921579,0.4699759636290654
2018-10-31,2469959.3137550354,-0.08614155733906668,20,0.24003620926082841,0.07802920266673527,0.11997642016407832,0.0524888727523373,0.041102857849030484,0.05739162527582436,0.1377547847346388,0.061867329557461805,0.04496993640764846,0.4064189705922452
2018-11-30,2449852.3928604126,0.06177135866015353,20,0.24188604721203388,0.07601198873819179,0.13064424950296877,0.04842058883518997,0.04256785334122997,0.052812127406333786,0.1517993901265797,0.06758717269600649,0.04637291416037126,0.38378371519312826
2018-12-31,2162628.354153633,-0.08761382232457983,20,0.26889605404975053,0.07933129422477697,0.13440775278412742,0.05190149870978494,0.04198132403776606,0.05297376621368774,0.15977198806423906,0.06428548312838647,0.04538697070795026,0.3699599221292811
2019-01-31,2442331.12484169,0.0902245943764041,20,0.2512901428360742,0.08208573832607556,0.13340759517883316,0.048873689612294255,0.040197476715739304,0.05272114687555065,0.1511786171019506,0.06096436518414768,0.046884102382139387,0.3836872686232694
2019-02-28,2463416.8955602646,0.01573770406829292,20,0.23950153629833404,0.07725564920172089,0.128983529121702,0.04938327188476233,0.041444185169485316,0.051996584290121606,0.15477407964887097,0.06207370173826844,0.04770023023013215,0.38638876871493627
2019-03-31,2606195.7360954285,0.009245139814433558,20,0.21420748445084564,0.0752564682160878,0.13147003393610238,0.0487359063723228,0.03986936730698775,0.04872822054540246,0.15101050324864415,0.05829724424629138,0.04418034192196646,0.40245191420619486
2019-04-30,2684771.996172905,-0.005435123798253552,20,0.2165198833494952,0.0816369656809504,0.1368111633680047,0.04777961674528093,0.03652078982673396,0.05270901822043651,0.14046613718651263,0.05877488986320277,0.041659783612545125,0.403641635496333
2019-05-31,2431265.4042139053,-0.08803866410460583,20,0.23635622153184108,0.08178846053362884,0.1416487742805899,0.05373981680517523,0.035113812042682414,0.05030648015162322,0.15654666178088644,0.054697186135065086,0.03787804718576916,0.3882807610845797
2019-06-30,2693305.5183725357,0.10895869302822024,20,0.25521697404569665,0.08164258607585488,0.1376422169982954,0.052540376695511926,0.03354011305427877,0.04982495908964598,0.14570284137148323,0.05495042973665214,0.03997396091313222,0.40418251606514544
2019-07-31,2722976.30117321,0.030333386820961695,20,0.25073853613436703,0.08126674415074898,0.13968119281644636,0.051880162667801495,0.03291359737856653,0.05169679990221487,0.14337722350165547,0.05412251618857209,0.038628318506972154,0.40643344488702204
2019-08-31,2697308.384004593,-0.013916946964419285,20,0.2322274141880924,0.08141232373495196,0.1373030744755452,0.05975709023096602,0.029730348971572663,0.048619021133052796,0.14403267668830114,0.049892925972700855,0.03423945731249156,0.41501308148041777
2019-09-30,2658588.750738144,-0.005399593030165362,20,0.22908721368605187,0.08064623776503459,0.13336162988073202,0.06169200346403532,0.031223532629852873,0.0504401538511491,0.14403289080998194,0.05115520186727425,0.03632275500955756,0.41112559472238236
2019-10-31,2888851.267308235,0.11164239149435423,20,0.230993412193524,0.07878833663350629,0.12306358514500398,0.05644841168302777,0.026943877430628854,0.04918836064643383,0.13640191427562065,0.05097143406107342,0.03509317551042351,0.4431009046142817
2019-11-30,3108480.0793304443,0.06212906039165368,20,0.23106600104271313,0.07303615429424977,0.11598163692706977,0.057683202723625385,0.024861570485240004,0.04845041279887183,0.13558746286241014,0.04972371493730083,0.03523574973178316,0.4594400952394491
2019-12-31,3376474.1188936234,0.12573063384954292,20,0.22200460434579694,0.0701364976370311,0.10966066010995278,0.05392054884120107,0.024032191688777092,0.0461983701229311,0.13331141173121613,0.04565999568106574,0.034166315857143956,0.48291400833068104
2020-01-31,3419792.3247232437,0.13800413171016324,20,0.23904313374029815,0.0653767956191271,0.11378046246194919,0.04829247809346685,0.02182783893074279,0.04704150063278583,0.13308398903576074,0.04121436689527296,0.028528796632725895,0.5008537716981687
2020-02-29,3343987.8908519745,-0.04330227664787359,20,0.2526839665965625,0.06300367870413967,0.10883834179275492,0.046313652970921285,0.018602114829659448,0.04118493721475349,0.12415825217371156,0.040272168893650664,0.025678663448079772,0.5319481899723292
2020-03-31,3159234.6754312515,-0.1120892136069531,20,0.29258982681482726,0.05584964715628574,0.11311666035055211,0.04782124613890231,0.01145718051528154,0.03321376856841907,0.13142188997475138,0.03883207227243952,0.021959985085512147,0.5463275499378561
2020-04-30,3684465.9455537796,0.2450017546136779,20,0.3623604658389396,0.056483142554653004,0.12079883852766375,0.04611664027189838,0.012562419203206675,0.03353672163214209,0.13082407680600017,0.034042826977297574,0.022472776260527093,0.5431625577666113
2020-05-31,3951334.5725536346,0.04208226218163143,20,0.33168673162196805,0.05805509085698995,0.11205034579266415,0.04622208794496349,0.010936818650590378,0.03442675029026074,0.1244197934075345,0.03274316277454616,0.021507728383213895,0.5596382218992367
2020-06-30,4133389.835876465,0.0782343450034626,20,0.3278809698415322,0.05525033162054625,0.11657271525039556,0.04301891066863544,0.011386437926441645,0.03465436647510119,0.12327000011913254,0.03321834093262075,0.022305737593696744,0.5603231594134299
2020-07-31,4961045.735961914,0.22473776454940111,20,0.3672755286720619,0.050261483100419314,0.10941057521923428,0.0381188564654074,0.008682520856370935,0.029204678972170287,0.10828165275628032,0.030555274820620818,0.019580683900764922,0.6059042739087317
2020-08-31,5946414.282154083,0.2976757249982256,20,0.41737644026100945,0.04837828488019573,0.09985050121330764,0.03649160278264149,0.006667489858615164,0.025755334856637918,0.09160208286228833,0.02938470032418818,0.018546786022292462,0.6433232171998331
2020-09-30,5653823.843596458,-0.06698748191526616,20,0.43790520168915714,0.045486641517014904,0.09780274732967871,0.03940168947394631,0.005892736081260877,0.025704985864978797,0.0983956194108045,0.033602436283511214,0.01947381268497303,0.6342393313538317
2020-10-31,5355888.799425125,-0.05591698846555628,20,0.4611088888942407,0.04735150571761458,0.10052437935153513,0.040656119584357484,0.0058523102847510096,0.026475071261227154,0.10402643228885582,0.03716797197734164,0.02228722048449354,0.6156589890498236
2020-11-30,6219866.946567535,0.2627021583623016,20,0.49591447548152867,0.04547037403585415,0.09189829627480926,0.0402083188515975,0.006669360811347696,0.028651747659923798,0.09319391822538445,0.03536482678343867,0.023530618543830675,0.6350125388138138
2020-12-31,6412927.9292907715,0.10480079793102583,20,0.4949244406661889,0.04524341704214368,0.09286489968788958,0.037760584829663955,0.007028817127754945,0.03127610542625554,0.09408455631339399,0.03398875242503431,0.02408149910565055,0.6336713680422135
2021-01-31,6391698.863780975,0.022985679540889915,20,0.49685368449809986,0.04167551738492341,0.09002892770657021,0.03809178455218099,0.007829304561177133,0.03145250827894523,0.10109869218213853,0.033113415786059586,0.023634486871177907,0.633075362676827
2021-02-28,6403336.981262207,0.01126220061440713,20,0.48452623734436506,0.04449411346283665,0.08969155788561699,0.03727714702273211,0.009876938113355233,0.03642308095422991,0.09686887479042841,0.037875296362367396,0.029387099586831972,0.6181058918216014
2021-03-31,6347024.041194916,-0.0007449825854593557,20,0.4456293922338128,0.04873092909883003,0.0907625739135999,0.04019235184508548,0.010142258544424455,0.03740232226642525,0.09992833389260475,0.04160946689563594,0.03369506564641667,0.5975366978969775
2021-04-30,6816631.310920715,0.049647657126521985,20,0.4168111458113083,0.04931525579350155,0.09321367939808706,0.038937888951703865,0.00944946701113056,0.03714667738437019,0.10006178358584188,0.038732847251716225,0.03400359154813111,0.5991388090755175
2021-05-31,6907784.95986557,-0.004788171019863752,20,0.42414059409442895,0.04826423269860321,0.08696524132089045,0.04111251441264474,0.009614437399299933,0.03989200310814513,0.10222366378030989,0.04076084140773002,0.03988745769908478,0.5912796081732918
2021-06-30,7692766.694965363,0.075640440446685,20,0.42414007317186087,0.043849701734255966,0.08172633518659955,0.03841460208376247,0.0096740715979548,0.03630072230867299,0.09633911008709556,0.03365288356265655,0.0324216638276396,0.6276209096113625
2021-07-31,7959576.143638611,0.04735808521795755,20,0.3925379648578553,0.04302983160781754,0.07854279828116356,0.039256778173427896,0.008281639181808178,0.03596915247977596,0.10002926123128174,0.030866049904597632,0.033168618416759686,0.6308558707233678
2021-08-31,8537351.937355042,0.04872236356336875,20,0.29670709760541414,0.04260236602153305,0.07506956892123784,0.035812082389346675,0.007480334745984307,0.03677564158135299,0.09902323140552954,0.028614066647697,0.03250205328076498,0.6421206550065536
2021-09-30,8030067.394817352,-0.037507850782876835,20,0.2862588137428896,0.04246939972744345,0.07539745325020093,0.035455075533081214,0.008771851299667656,0.03613910628355453,0.09781644022910542,0.02682799800327228,0.0298142765780519,0.6473083990956227
2021-10-31,9484492.510009766,0.19021240323416014,20,0.2983943474149481,0.03510240471132264,0.06455921620755241,0.033432903008467386,0.008236063685636088,0.03292707070690641,0.08969135702073074,0.024312053534881604,0.0289198505992867,0.682819080525216
2021-11-30,10974519.62795639,0.09287802249058627,20,0.21053731789835553,0.028952598512588027,0.05799888260232908,0.027218466622491264,0.006554029447504542,0.026242387887166013,0.07746337859470885,0.020120287486840645,0.02412457628186679,0.7313253925645048
2021-12-31,10349477.29265976,-0.02947384568755087,20,0.2152032439583317,0.03287927585376684,0.06006379396629233,0.02817621789196546,0.007001959502971519,0.028499377784044058,0.0883181713076524,0.023215590452786893,0.02812362942898375,0.7037219838115367
2022-01-31,8877511.540355682,-0.11607254509216244,20,0.26544802674196644,0.03693418728183238,0.06185744732752186,0.03144083075520889,0.010288964249669281,0.03319823829160053,0.09208805592524955,0.026244643148267865,0.029221922080870565,0.6787257109397791
2022-02-28,8893412.25849533,-0.003456297729420063,20,0.26682028538478053,0.027715388975751862,0.062130148198024794,0.029178450578518762,0.011127912863160692,0.030329769615683733,0.09097780788393113,0.024146303538974966,0.03738049203610098,0.687013726309853
2022-03-31,9394320.959335327,0.03752933204477435,20,0.2653708513580135,0.027959913602190974,0.06153691541337593,0.02977758051174568,0.012040745810893377,0.027770751117680518,0.09392976932392523,0.026072253403719724,0.03893874954622725,0.6819733212702414
2022-04-30,7487297.243190765,-0.13113208641059376,20,0.3082975571191242,0.03224246143809859,0.05978753164140555,0.039565749324320165,0.015211730250893929,0.032339174617722885,0.11109154407945453,0.03016326815361528,0.04619607876785758,0.6334024617266315
2022-05-31,7643835.218193054,0.02825792693645174,20,0.3078527492629282,0.03120856853051211,0.05781099043787379,0.02939064930597191,0.01766593133610908,0.03395797998077398,0.11255158085393409,0.031162418915106693,0.04053411843703602,0.6457177622026823
2022-06-30,6419064.321971893,-0.12863725500745915,20,0.33215667759241974,0.03002781762726439,0.062258649626294064,0.03154551631734509,0.018402271506627967,0.03613757738310918,0.13491513102675295,0.03281855483799138,0.037393116700655114,0.6165013649739599
2022-07-31,7670055.372823715,0.19330210631678443,20,0.3830701076266646,0.026149474739206743,0.06410690901870515,0.029763145529582844,0.01733520377316465,0.03388381723269635,0.12188010689915689,0.029830389764578573,0.03809654169756613,0.6389544113453427
2022-08-31,6962252.818553925,-0.05278991299911451,20,0.3859088193766985,0.028744986026939336,0.06726634463423159,0.03265182777655563,0.01967157747159605,0.037648485969777754,0.1252712324722326,0.030324821234642998,0.040498955719827014,0.617921768694197
2022-09-30,5984736.49785614,-0.10646788904275974,20,0.3998312033816489,0.028517675149508658,0.0718043900852813,0.03597248593136321,0.020450833445810106,0.039752832093070255,0.14519728936104226,0.029297219124723373,0.03989836271255286,0.589108912096648
2022-10-31,6104548.159147263,0.022898224100553578,20,0.3429807251072137,0.025201817996002775,0.06601779851296916,0.03889507532850528,0.02471615555820906,0.04292562888067005,0.1505221218307407,0.0361907617045584,0.04714496776750774,0.5683856724208368
2022-11-30,6879357.794933319,0.08959115421603711,20,0.3418553542832245,0.026261682397052403,0.05926342998137938,0.03600976446131166,0.021728799944104146,0.04307009304456568,0.13829888434605872,0.03541136204146175,0.049434064848451406,0.5905219189356149
2022-12-31,5963419.767196655,-0.15065065568167765,20,0.3674413266473463,0.03001056952326994,0.06176753853858068,0.037800062021801854,0.02403897362677569,0.04486257294014533,0.1557165557382423,0.04083719094816317,0.051862527603159146,0.5531040090598619
2023-01-31,7104966.852146149,0.16785087793053102,20,0.4001487089410251,0.030759369439765507,0.06129178984784018,0.03468529281360293,0.021050872979800926,0.04202111447496647,0.1256662844065617,0.03675442808877792,0.05403843301350694,0.5937324149351775
2023-02-28,7577406.135921478,0.036398326391957773,20,0.4020585388526201,0.0316865936255699,0.053014138217448346,0.032073319964061986,0.01848419818754815,0.03857808106747338,0.10983167432409073,0.033545103937192816,0.048828303140491566,0.6339585875361231
2023-03-31,8511904.910564423,0.09271184450316909,20,0.411282065173868,0.03181806412534683,0.05051551239404996,0.02875157161763721,0.01682459807792972,0.03161983075691962,0.10153748316403395,0.02988948625503629,0.04136108357561281,0.6676823700334337
2023-04-30,8243782.651729584,-0.06408710640943442,20,0.3920692868371889,0.03532461669391254,0.054538078861201614,0.02917192064738262,0.018158268107831145,0.033963087360180014,0.10899399901361365,0.029990506587913777,0.040502643440690156,0.6493568792872745
2023-05-31,9980343.644557953,0.16865920776792606,20,0.42285924022382365,0.02990924193858595,0.04716941555896024,0.021632148136376414,0.0134018071095488,0.025974886282658673,0.09170713959547276,0.023418856930507173,0.029994346412066168,0.7167921580358239
2023-06-30,10818948.600791931,0.060822933400369025,20,0.39022032986734395,0.029822297110603777,0.04623885834578696,0.020704194728766185,0.012857875486168922,0.024533454021864024,0.08868862704683443,0.02549082327596863,0.03364124784108076,0.7180226221429263
2023-07-31,11481771.602645874,0.026672401095442784,20,0.35163081795423756,0.031080340001898344,0.04467769771497407,0.02001507233945315,0.012429065359946707,0.025216770369994184,0.08542892074300235,0.026055904308377707,0.03406162846551288,0.7210346006968406
2023-08-31,11615725.712497711,-0.04366753143949638,20,0.34956127460910263,0.030005254526934783,0.0447982766853414,0.019333601166887603,0.012613029422320626,0.023165939033003194,0.09140466181214507,0.026592170447398436,0.03235269937351605,0.7197343675324528
2023-09-30,10786736.452404022,-0.029090321741869495,20,0.325538278821668,0.03247845937563072,0.04462390830937071,0.01936157379518175,0.014259455613218489,0.024220220102544796,0.0965401184584931,0.028197013139540913,0.03202807225777419,0.7082911789482453
2023-10-31,10117570.804397583,-0.07158006648380694,20,0.3415791551075091,0.03325647262537082,0.04936878438772288,0.020904313206892376,0.013966873996764979,0.02332787937777709,0.10196042323088172,0.025661544953410026,0.03185205414205933,0.6997016540791208
2023-11-30,11631109.552310944,0.1773662565935636,20,0.3701510895611352,0.03182432010460334,0.04697688918354379,0.019530374759776578,0.01180023527999513,0.022857302593470217,0.09618626081495908,0.024545863508006947,0.03143915323170213,0.7148396005239428
2023-12-31,12621107.773731232,0.11823100611529994,20,0.320581795957136,0.03237950229867749,0.044247103090411515,0.018737614433445203,0.010737373048347525,0.024329771701386796,0.08801463708305968,0.025337655661454937,0.0308461016251922,0.7253702410580246
2024-01-31,14180029.71881485,0.009338854604842014,20,0.2971561737105536,0.03036227862578928,0.03974705019636733,0.01685231973682134,0.00960107231888,0.0209337288837684,0.0823590220143494,0.022617451462060765,0.02814238445316589,0.7493846923087976
2024-02-29,16910985.224639893,0.10639523355091175,20,0.3043496491776741,0.029262187519113317,0.03712000043034692,0.015349308963371772,0.008336808021252856,0.01757843875756988,0.07503276648287976,0.02070960945523935,0.023694573642817705,0.7729163067274084
2024-03-31,17972105.627365112,-0.042217101329962474,20,0.31157251732851227,0.027830735476091516,0.03523087776777376,0.015842786469258237,0.008622483253916286,0.017945480840215727,0.07156675436099914,0.021714901985790853,0.02445705072264508,0.7767889291233094
2024-04-30,16987051.209487915,-0.06837921862333472,20,0.313083542624732,0.026779761461318545,0.036148185206150305,0.01581668811511469,0.009282545412691353,0.018895372106472078,0.0752522617011713,0.020979666537489977,0.023959130753739163,0.7728863887058526
2024-05-31,19785403.53127289,0.031776230032365585,20,0.2768664930085734,0.025027114624681965,0.030714121340008928,0.014130110479312128,0.00781241504609223,0.017467590612100996,0.06740388399665129,0.018040874097469236,0.021053988453415787,0.7983499013502674
2024-06-30,21402001.379814148,0.00070224153744565,20,0.2744168456403912,0.024754552404681714,0.03045807811454524,0.012921747309786579,0.007165350314173408,0.01602184305934108,0.06558868243365099,0.017216197955895386,0.01814278311472746,0.8077307652931981
2024-07-31,20466099.2298584,-0.037761903725949286,20,0.2796996406792857,0.024339846525646157,0.030993360807912214,0.013712838628849743,0.0075493418626635615,0.018368473077185917,0.06818568364773765,0.018612945155253205,0.018830190215040614,0.7994073200797109
2024-08-31,20911233.78314972,0.017801952599506177,20,0.2728827914044528,0.02575088454511052,0.030316474323751307,0.014511834659513419,0.007246070845696411,0.018085003024004058,0.07284692326392611,0.01854296398600363,0.01748601796535935,0.7952138273866352
2024-09-30,21676572.529331207,0.09682644145406967,20,0.2783186455000554,0.027132562907609434,0.03045083857505946,0.014441178095681281,0.006757734889052706,0.01725673336426553,0.06793116894386834,0.01882429600995721,0.01765109769095151,0.7995543895235545
2024-10-31,22376225.182250977,-0.0845423221675165,20,0.2836396173306273,0.027173924966488665,0.029520477145756997,0.01387251577471975,0.006475012741876193,0.01818221999226595,0.06107431903483798,0.01774884559011494,0.01584886337133076,0.8101038213826087
2024-11-30,23397622.906116486,0.027857810496924623,20,0.23194071898555296,0.02729736862228648,0.031140676751961128,0.01359616847709065,0.0062899338582094394,0.020022013881671942,0.05791125998254234,0.01842521788162411,0.0158429176847293,0.8094744428598846
2024-12-31,23076377.897296906,-0.0613914583164529,20,0.2132473870768177,0.02773772799976285,0.03249922081735995,0.013731122733989064,0.005840283460649604,0.019319430502420663,0.05493448035957297,0.01686559158435561,0.012750290194136754,0.8163218523477526
